17,1,41667336,796,Conditional checks against the same value twice,tml,closed,Bugfix,"The comment immediately before implies that one of the 'auto's should probably be 'none'.

Error caught by PVS-Studio (see http://www.viva64.com/en/b/0277/)
",https://api.github.com/repos/php/php-src/issues/796,https://github.com/php/php-src/pull/796,https://api.github.com/repos/php/php-src/pulls/796,2014-09-02T00:31:15Z,2015-01-18T20:32:08Z,2015-01-18T20:25:28Z,20587819,2017-03-20 14:12:25,2017-03-20 14:14:32
18,1,41683459,798,Fix bug #67644 - Memory corruption & crash during ob_start function call...,smalyshev,closed,Bugfix,"...back
",https://api.github.com/repos/php/php-src/issues/798,https://github.com/php/php-src/pull/798,https://api.github.com/repos/php/php-src/pulls/798,2014-09-02T07:52:58Z,2017-02-22T08:21:34Z,2017-02-22T08:21:34Z,20596708,2017-03-20 14:12:25,2017-03-20 14:14:33
19,1,41988653,806,Fixes #67960 - Long/short day names reversed in jddayofweek(),fisharebest,closed,Bugfix,"See https://bugs.php.net/bug.php?id=67960

We reverse the definitions of the constants, so that `CAL_DOW_LONG` is now `1` and `CAL_DOW_SHORT` is now `2` so that they correspond with the definitions given in the documentation at http://www.php.net/function",https://api.github.com/repos/php/php-src/issues/806,https://github.com/php/php-src/pull/806,https://api.github.com/repos/php/php-src/pulls/806,2014-09-04T21:34:25Z,2015-01-02T09:23:10Z,2015-01-02T09:23:10Z,20774489,2017-03-20 14:12:25,2017-03-20 14:14:33
20,1,42917132,825,Fix for PHP ODBC bug #68014 - Result data values can be truncated because...,hard-at-work,closed,Bugfix,"This corrects bug 68014 in php versions 5.4.32 to current.
",https://api.github.com/repos/php/php-src/issues/825,https://github.com/php/php-src/pull/825,https://api.github.com/repos/php/php-src/pulls/825,2014-09-16T18:39:14Z,2015-04-12T12:46:43Z,2015-04-11T17:19:25Z,21318939,2017-03-20 14:12:25,2017-03-20 14:14:34
21,1,43012381,827,Use ASCII delimiters for browscap regular expressions,datibbaw,closed,Bugfix,"Fixes [bug 68012](https://bugs.php.net/bug.php?id=68021).

Uses the tilde as the expression delimiter to make them ASCII compatible instead of `\xA7`.
",https://api.github.com/repos/php/php-src/issues/827,https://github.com/php/php-src/pull/827,https://api.github.com/repos/php/php-src/pulls/827,2014-09-17T13:44:47Z,2015-03-23T05:15:10Z,2015-03-23T05:15:10Z,21366839,2017-03-20 14:12:25,2017-03-20 14:14:34
22,1,43679184,838,Bug #34380: preserve errno for stream_select and stream_socket_pair,zackse,closed,Bugfix,"When the system calls underneath stream_select() and stream_socket_pair()
fail, errno is logged but is not preserved. This change preservers errno in
posix_globals to allow the caller to query posix_get_last_error() to determine
the cause of the failure.
",https://api.github.com/repos/php/php-src/issues/838,https://github.com/php/php-src/pull/838,https://api.github.com/repos/php/php-src/pulls/838,2014-09-23T20:25:23Z,2017-01-05T06:21:16Z,2017-01-05T06:21:16Z,21673349,2017-03-20 14:12:25,2017-03-20 14:14:35
23,1,44079547,845,Opcache: Fix segfault while pre-evaluating a disabled function,manuelm,closed,Bugfix,"Opcache pass 1 accesses func->module in the ""pre-evaluate constant functions""-step. However if the function has been disabled func->module will be NULL.

I think this will fix https://bugs.php.net/bug.php?id=68104
",https://api.github.com/repos/php/php-src/issues/845,https://github.com/php/php-src/pull/845,https://api.github.com/repos/php/php-src/pulls/845,2014-09-26T16:19:44Z,2014-12-01T06:00:06Z,2014-12-01T06:00:06Z,21858965,2017-03-20 14:12:25,2017-03-20 14:14:36
24,1,44194659,849,Fixes setcookie to only send one Set-Cookie header per name,ralt,closed,Bugfix,"According to the IETF RFC 6265, only one Set-Cookie header should be sent per cookie name.

Fixes https://bugs.php.net/bug.php?id=67736

Cherry-picks and adapts 208deda (#795) for master
",https://api.github.com/repos/php/php-src/issues/849,https://github.com/php/php-src/pull/849,https://api.github.com/repos/php/php-src/pulls/849,2014-09-27T22:31:41Z,2017-01-05T06:24:55Z,2017-01-05T06:24:55Z,21894947,2017-03-20 14:12:25,2017-03-20 14:14:37
25,1,44933084,864,Fixed bug #68129,datibbaw,closed,Bugfix,"Empty usernames and passwords are now treated differently from no username or password

For example, empty password:

```
ftp://user:@example.org
```

Empty username:

```
ftp://:password@example.org
```

Empty username and empty password

```
ftp://:@exa",https://api.github.com/repos/php/php-src/issues/864,https://github.com/php/php-src/pull/864,https://api.github.com/repos/php/php-src/pulls/864,2014-10-05T23:31:57Z,2014-12-01T05:59:14Z,2014-12-01T05:59:14Z,22260568,2017-03-20 14:12:25,2017-03-20 14:14:38
26,1,44957115,866,Fixed #68110,datibbaw,closed,Bugfix,"Addresses [bug 68110](https://bugs.php.net/bug.php?id=68110).

Raise a warning when a variable is dereferenced as an array but is neither a string, array or object.
",https://api.github.com/repos/php/php-src/issues/866,https://github.com/php/php-src/pull/866,https://api.github.com/repos/php/php-src/pulls/866,2014-10-06T08:04:58Z,2016-09-19T14:15:19Z,2016-09-19T14:15:19Z,22269197,2017-03-20 14:12:25,2017-03-20 14:14:39
27,1,44979151,868,Upgrade crypt_blowfish to 1.3,lt,closed,Bugfix,"I would like an opinion on whether this is a security fix, which affects it being merged to 5.4

Version 1.3 addresses: [OpenBSD bcrypt 8-bit key_len wraparound](http://www.openwall.com/lists/oss-security/2012/01/02/4)

I have received and followed some [",https://api.github.com/repos/php/php-src/issues/868,https://github.com/php/php-src/pull/868,https://api.github.com/repos/php/php-src/pulls/868,2014-10-06T12:47:38Z,2015-01-11T15:29:00Z,2014-12-01T05:48:02Z,22281450,2017-03-20 14:12:25,2017-03-20 14:14:40
28,1,45205266,870,Bug #68161 - DateTime::setTimestamp doesn't clear relative data,lt,closed,Bugfix,"Fixes [PHP bug #68161](https://bugs.php.net/bug.php?id=68161) - Explicitly setting a timestamp does not clear previously set relative data.
",https://api.github.com/repos/php/php-src/issues/870,https://github.com/php/php-src/pull/870,https://api.github.com/repos/php/php-src/pulls/870,2014-10-08T05:28:47Z,2017-01-03T12:27:51Z,2017-01-03T12:27:51Z,22401499,2017-03-20 14:12:25,2017-03-20 14:14:40
29,1,45247943,871,Fixed #68024 #68171 #60387,datibbaw,closed,Bugfix,"Bugs: [68024](https://bugs.php.net/bug.php?id=68024), [68171](https://bugs.php.net/bug.php?id=68171), [60387](https://bugs.php.net/bug.php?id=60387)

Instead of prepending key/value pairs into a linked list, we maintain
a head and tail for the three array",https://api.github.com/repos/php/php-src/issues/871,https://github.com/php/php-src/pull/871,https://api.github.com/repos/php/php-src/pulls/871,2014-10-08T14:09:18Z,2017-01-05T06:29:05Z,2017-01-05T06:29:05Z,22425473,2017-03-20 14:12:25,2017-03-20 14:14:41
30,1,47263573,884,Fix #66479: Wrong response to FCGI_GET_VALUES,frankstolle,closed,Bugfix,"Requesting Get-Values via FCGI caused an ""endless"" loop over the last requested parameter and ended with an invalid response. this patch solves this loop bug.
",https://api.github.com/repos/php/php-src/issues/884,https://github.com/php/php-src/pull/884,https://api.github.com/repos/php/php-src/pulls/884,2014-10-30T12:25:06Z,2015-02-01T08:38:29Z,2015-02-01T08:38:29Z,23600710,2017-03-20 14:12:25,2017-03-20 14:26:11
31,1,47482758,885,Fix bug #68335: rmdir doesnt work with file:// stream wrapper,mcq8,closed,Bugfix,"https://bugs.php.net/bug.php?id=68335
",https://api.github.com/repos/php/php-src/issues/885,https://github.com/php/php-src/pull/885,https://api.github.com/repos/php/php-src/pulls/885,2014-11-01T03:34:54Z,2014-12-01T01:36:52Z,2014-12-01T01:36:52Z,23715375,2017-03-20 14:12:25,2017-03-20 14:26:12
32,1,49809888,914,Fixes memory leak introduced in 2b9af967,ralt,closed,Bugfix,"Fixes https://bugs.php.net/bug.php?id=68285
",https://api.github.com/repos/php/php-src/issues/914,https://github.com/php/php-src/pull/914,https://api.github.com/repos/php/php-src/pulls/914,2014-11-23T00:43:21Z,2014-12-01T03:38:53Z,2014-12-01T03:38:53Z,24895741,2017-03-20 14:12:25,2017-03-20 14:26:13
33,1,49853725,917,SPL: Fix for bug 66405 RecursiveDirectoryIterator with CURRENT_AS_PATHNA...,paulyg,closed,Bugfix,"Currently when you use RecursiveDirectoryIterator with the
CURRENT_AS_PATHNAME flag PHP will throw an UnexpectedValueException with
message 'Objects returned by RecursiveIterator::getChildren() must implement
RecursiveIterator'.This happend because getChi",https://api.github.com/repos/php/php-src/issues/917,https://github.com/php/php-src/pull/917,https://api.github.com/repos/php/php-src/pulls/917,2014-11-24T03:41:22Z,2014-11-29T13:27:45Z,2014-11-29T13:27:45Z,24912440,2017-03-20 14:12:25,2017-03-20 14:26:14
34,1,50130766,924,Fix bug #67704: CURLOPT_POSTFIELDS modify the type of param,redfoxli,closed,Bugfix,"curl_setopt will modify the type of param
the bugs is here: https://bugs.php.net/bug.php?id=67704

when the type of param is not string, we use a temp variable(current_tmp in the code)， then convert it to string, free the memory of the variable at last
",https://api.github.com/repos/php/php-src/issues/924,https://github.com/php/php-src/pull/924,https://api.github.com/repos/php/php-src/pulls/924,2014-11-26T08:24:17Z,2014-12-22T21:11:48Z,2014-12-12T16:49:13Z,25067469,2017-03-20 14:12:25,2017-03-20 14:26:14
35,1,50503474,927,Fix bug #67704: CURLOPT_POSTFIELDS modify the type of param base php-5.5,redfoxli,closed,Bugfix,"curl_setopt will modify the type of param
the bugs is here: https://bugs.php.net/bug.php?id=67704

when the type of param is not string, we use a temp variable， then convert it to string, free the memory of the variable at last

bug fix base php-5.4 is he",https://api.github.com/repos/php/php-src/issues/927,https://github.com/php/php-src/pull/927,https://api.github.com/repos/php/php-src/pulls/927,2014-12-01T09:31:15Z,2017-01-02T08:41:35Z,2017-01-02T08:41:35Z,25255882,2017-03-20 14:12:25,2017-03-20 14:26:15
36,1,51028109,936,Fix bug #68532: convert.base64-encode omits padding bytes,mcq8,closed,Bugfix,"The memory stream will now read as much as possible and only set the EOF when you try to read when there is nothing left.
This is the way file streams do it and apparently some filter algorithms as convert.base64-encode depend on it.
",https://api.github.com/repos/php/php-src/issues/936,https://github.com/php/php-src/pull/936,https://api.github.com/repos/php/php-src/pulls/936,2014-12-04T20:57:39Z,2015-02-07T13:43:19Z,2014-12-12T16:05:05Z,25527864,2017-03-20 14:12:25,2017-03-20 14:26:16
37,1,51295907,945,Wasted Shared Memory aboce 2Gb fix,jedi-pl,closed,Bugfix,"When I set opcache.memory_consumption to 10240 (10Gb), it is possible to have more than 2Gb of wasted memory.

The Wasted memory variable in code is stored in signed int instead of size_t.

In fact I end up with negative value of wasted memory and wasted ",https://api.github.com/repos/php/php-src/issues/945,https://github.com/php/php-src/pull/945,https://api.github.com/repos/php/php-src/pulls/945,2014-12-08T12:15:43Z,2015-02-01T07:13:06Z,2015-02-01T07:13:06Z,25662130,2017-03-20 14:12:25,2017-03-20 14:26:17
38,1,51307304,946,Fixed Bug #65576 (Constructor from trait conflicts with inherited...),dunglas,closed,Bugfix,"Fixed Bug #65576 (Constructor from trait conflicts with inherited constructor). See https://bugs.php.net/bug.php?id=65576

cc @meyerbaptiste
",https://api.github.com/repos/php/php-src/issues/946,https://github.com/php/php-src/pull/946,https://api.github.com/repos/php/php-src/pulls/946,2014-12-08T14:27:52Z,2014-12-12T15:20:11Z,2014-12-12T15:17:56Z,25669080,2017-03-20 14:12:25,2017-03-20 14:26:18
39,1,51421274,948,Fix bug #68571 : core dump when webserver close the socket,redfoxli,closed,Bugfix,"the bug is here: https://bugs.php.net/bug.php?id=68571

There is several conditions when core dump
1 don't use error_log in php.ini.
2 a lot of stderr log generate
3 webserver close the socket after send the request(request timeout will lead the action)

",https://api.github.com/repos/php/php-src/issues/948,https://github.com/php/php-src/pull/948,https://api.github.com/repos/php/php-src/pulls/948,2014-12-09T12:24:31Z,2015-01-28T02:35:27Z,2015-01-27T14:16:20Z,25738870,2017-03-20 14:12:25,2017-03-20 14:26:18
40,1,51997160,959,Fixed phpinfo() issues since ad01fd8,mbeccati,closed,Bugfix,,https://api.github.com/repos/php/php-src/issues/959,https://github.com/php/php-src/pull/959,https://api.github.com/repos/php/php-src/pulls/959,2014-12-15T15:16:16Z,2014-12-16T11:42:19Z,2014-12-16T11:42:07Z,26075766,2017-03-20 14:12:25,2017-03-20 14:26:19
41,1,53113686,968,Fixed bug #68371 PDO#getAttribute() cannot be called with platform-specific attribute names,mbeccati,closed,Bugfix,"The PR is for 5.5. Merging up to 5.6 and master requires more changes.

Please do not merge. I will take care of it once Travis is happy.
",https://api.github.com/repos/php/php-src/issues/968,https://github.com/php/php-src/pull/968,https://api.github.com/repos/php/php-src/pulls/968,2014-12-30T12:51:50Z,2015-01-05T09:54:03Z,2015-01-05T09:50:51Z,26684248,2017-03-20 14:12:25,2017-03-20 14:26:20
42,1,53188924,971,Fix 61285 - SSL connections do not timeout,bbroerman30,closed,Bugfix,"Updated xp_ssl.c to use non-blocking SSL read and write along with php_pollfd_for to perform a timed wait if data can not be read / written. Tested with blocking (no timeout set), and non-blocking IO 
",https://api.github.com/repos/php/php-src/issues/971,https://github.com/php/php-src/pull/971,https://api.github.com/repos/php/php-src/pulls/971,2014-12-31T15:38:33Z,2015-01-30T22:02:59Z,2015-01-23T06:06:38Z,26727075,2017-03-20 14:12:25,2017-03-20 14:26:21
43,1,53211883,973,Fix bug #65003 Wrong date diff,pasindud,closed,Bugfix,"https://bugs.php.net/bug.php?id=65003

Fixed by only timelib_apply_localtime when zone is different, current date test passes. Hope this is correct.
",https://api.github.com/repos/php/php-src/issues/973,https://github.com/php/php-src/pull/973,https://api.github.com/repos/php/php-src/pulls/973,2015-01-01T03:03:30Z,2017-02-03T06:30:01Z,2017-02-03T06:29:56Z,26740200,2017-03-20 14:12:25,2017-03-20 14:26:22
44,1,53277620,974,Fix #49270: configure fails if PHP source folder path contains spaces,kassner,closed,Bugfix,"Hi,

I added some basic escaping to buildconf files, so I hope it fixes [#49270](https://bugs.php.net/bug.php?id=49270).

Is there a way to test these changes? I guess `phpt` files aren't able to test this, am I wrong?
",https://api.github.com/repos/php/php-src/issues/974,https://github.com/php/php-src/pull/974,https://api.github.com/repos/php/php-src/pulls/974,2015-01-02T21:00:36Z,2017-01-07T08:36:31Z,2017-01-07T08:36:31Z,26770972,2017-03-20 14:12:25,2017-03-20 14:26:23
45,1,53311400,975,Fixes #66764 - configure doesn't define EXPANDED_DATADIR / PHP_DATADIR correctly,Tyrael,closed,Bugfix,"as the bugreport explains the value for EXPANDED_DATADIR doesn't gets properly expanded.
it is borked since 5.4 when we moved from autoconf 2.13 to 2.59: http://3v4l.org/IpcgT
the reason is that there are some autoconf default values which were changed in",https://api.github.com/repos/php/php-src/issues/975,https://github.com/php/php-src/pull/975,https://api.github.com/repos/php/php-src/pulls/975,2015-01-03T18:29:37Z,2015-01-05T04:55:52Z,2015-01-05T04:55:52Z,26785529,2017-03-20 14:12:25,2017-03-20 14:26:23
46,1,53885792,989,Crypt error-condition fixes,ircmaxell,closed,Bugfix,"Crypt is currently documented to fail if provided invalid salts for STD_DES. The current implementation does not do so.

This can cause `crypt` to become silently insecure by falling back to STD_DES if there is a mistake in the salt format for another alg",https://api.github.com/repos/php/php-src/issues/989,https://github.com/php/php-src/pull/989,https://api.github.com/repos/php/php-src/pulls/989,2015-01-09T16:27:52Z,2015-02-01T06:21:47Z,2015-02-01T06:05:51Z,27110926,2017-03-20 14:12:25,2017-03-20 14:26:24
47,1,54139733,994,Added test and possible fix for https://bugs.php.net/bug.php?id=67068,Danack,closed,Bugfix,"This is either a trivial bug, with a trivial fix, or ....there may be a cunning reason why this flag was not set.
",https://api.github.com/repos/php/php-src/issues/994,https://github.com/php/php-src/pull/994,https://api.github.com/repos/php/php-src/pulls/994,2015-01-13T01:36:11Z,2015-02-01T07:13:08Z,2015-02-01T07:13:07Z,27242015,2017-03-20 14:12:25,2017-03-20 14:26:25
48,1,54155995,995,Fix bug #68822 php-fpm - the result of access log is wrong when use fastcgi_finish_request,redfoxli,closed,Bugfix,"the bug is here: https://bugs.php.net/bug.php?id=68822

When I use fastcgi_finish_request in php script,  I find the result of access log is wrong

I read the php-src, whe use fastcgi_finish_request, it will call fpm_request_finished(it will clean the val",https://api.github.com/repos/php/php-src/issues/995,https://github.com/php/php-src/pull/995,https://api.github.com/repos/php/php-src/pulls/995,2015-01-13T06:33:52Z,2015-02-16T12:38:33Z,2015-02-16T12:38:33Z,27250740,2017-03-20 14:12:25,2017-03-20 14:26:26
49,1,54554642,1001,Fix null pointer dereferences,MegaManSec,closed,Bugfix,"## 

Multiple places 'spprintf' is called with a NULL 'pbuf', which
passes itself to vspprintf, which dereferences it.

Although most places check whether 'pbuf'(normally called 'error')
is null, it is smarter to check it inside the function that
requires",https://api.github.com/repos/php/php-src/issues/1001,https://github.com/php/php-src/pull/1001,https://api.github.com/repos/php/php-src/pulls/1001,2015-01-16T09:18:57Z,2015-01-20T20:03:55Z,2015-01-20T20:03:55Z,27492656,2017-03-20 14:12:25,2017-03-20 14:26:26
50,1,54802340,1009,Fix potential int overflow in date extension.,MegaManSec,closed,Bugfix,"On 20/01/15 06:15, Joshua Rogers wrote:

> ## 
> 
>  ext/date/lib/tm2unixtime.c | 6 +++---
>  1 file changed, 3 insertions(+), 3 deletions(-)
> Somebody please take a look at /ext/date/lib/parse_tz.c too:

438timelib_sll timelib_get_current_offset(timelib",https://api.github.com/repos/php/php-src/issues/1009,https://github.com/php/php-src/pull/1009,https://api.github.com/repos/php/php-src/pulls/1009,2015-01-19T19:23:10Z,2017-01-05T06:26:43Z,2017-01-05T06:26:43Z,27629691,2017-03-20 14:12:25,2017-03-20 14:26:27
51,1,55056862,1014,Lsapi ndef,MegaManSec,closed,Bugfix,"Various non-serious security issues,  and some other stuff.
",https://api.github.com/repos/php/php-src/issues/1014,https://github.com/php/php-src/pull/1014,https://api.github.com/repos/php/php-src/pulls/1014,2015-01-21T18:22:46Z,2015-02-02T11:40:54Z,2015-02-02T11:40:54Z,27782309,2017-03-20 14:12:25,2017-03-20 14:26:27
52,1,55201829,1019,Fix bug #64938: libxml_disable_entity_loader setting is shared between threads,mj,closed,Bugfix,The availability of entity loading is stored in a module global which previously was only initialized in the GINIT constructor. This had the effect that disabling the entity loader in one request caused subsequent requests hitting the same Apache child pr,https://api.github.com/repos/php/php-src/issues/1019,https://github.com/php/php-src/pull/1019,https://api.github.com/repos/php/php-src/pulls/1019,2015-01-22T20:05:42Z,2015-02-01T08:11:09Z,2015-02-01T08:11:09Z,27873163,2017-03-20 14:12:25,2017-03-20 14:26:28
53,1,55317841,1022,Fix segfaults with string_replace and string_ireplace,marcioAlmada,closed,Bugfix,"Like in `ext/standard/tests/strings/str_replace_array_refs.phpt`:

``` php
<?php
$data = ['a' => 'b'];
$ref = &$data;
$b = &$ref['a'];
var_dump(str_replace(array_keys($data), $data, ""a""));
// segfault :~
```

And other possible very obscure situations inv",https://api.github.com/repos/php/php-src/issues/1022,https://github.com/php/php-src/pull/1022,https://api.github.com/repos/php/php-src/pulls/1022,2015-01-23T18:53:55Z,2015-01-27T12:30:29Z,2015-01-27T12:30:29Z,27946053,2017-03-20 14:12:25,2017-03-20 14:26:29
54,1,55616492,1032,do_fstat changes,MegaManSec,closed,Bugfix,"Check return values of 'do_fstat' function in all places.
",https://api.github.com/repos/php/php-src/issues/1032,https://github.com/php/php-src/pull/1032,https://api.github.com/repos/php/php-src/pulls/1032,2015-01-27T13:19:42Z,2015-02-01T08:58:28Z,2015-02-01T08:58:28Z,28107558,2017-03-20 14:12:25,2017-03-20 14:26:29
55,1,56038343,1038,Fix for 61285 - SSL connections do not timeout,bbroerman30,closed,Bugfix,"This is a fix for bug 61285 - SSL connections do not timeout, back-ported from trunk
",https://api.github.com/repos/php/php-src/issues/1038,https://github.com/php/php-src/pull/1038,https://api.github.com/repos/php/php-src/pulls/1038,2015-01-30T14:19:01Z,2016-04-05T17:11:35Z,2015-02-09T20:35:00Z,28363949,2017-03-20 14:12:25,2017-03-20 14:26:30
