21,1,21,18972095,3,35e9a505d93ce777c6558e7ca669adafb4f9858b,https://api.github.com/repos/bitcoin/bitcoin/pulls/4598/commits,1,4360349,morcos,Fix feeestimate,"-Fix bug where we were checking index value against the wrong vector size. This could cause the wrong value to be returned or to return an out of bounds value.
-Move the clearing of the sorted sample vectors to before the debug logging. The debug logging will now give the right answer
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4598,https://github.com/bitcoin/bitcoin/pull/4598,closed,2014-07-28T14:59:13Z,2014-11-12T22:08:24Z,2014-08-04T14:45:32Z,2014-08-04T14:45:32Z,e59441f0863d20c6f205c4854a37507267183863,2017-03-25 01:07:37,2017-03-25 01:58:49
22,1,22,19033726,1,98fe89803e74420848182ca170813a0c36cb3c2d,https://api.github.com/repos/bitcoin/bitcoin/pulls/4602/commits,1,494411,jgarzik,script.h: set_vch() should shift a >32 bit value,"Source: http://www.viva64.com/en/b/0268/
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4602,https://github.com/bitcoin/bitcoin/pull/4602,closed,2014-07-29T15:25:47Z,2014-08-24T04:22:01Z,2014-08-03T15:09:29Z,2014-08-03T15:09:29Z,6fd59ee897e9dc9b021440cbb738186dbf3a3e98,2017-03-25 01:07:38,2017-03-25 02:00:01
23,1,23,19336564,1,cb2f50cce7139ad79e7c828530e2f00ea31dbd1b,https://api.github.com/repos/bitcoin/bitcoin/pulls/4635/commits,1,126646,laanwj,CCoinsKeyHasher::operator() should return size_t,"It currently returns uint64_t, which on older boost (at least 1.46) causes failures on 32-bit systems. This problem was introduced in bc42503.

Fixes #4634.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4635,https://github.com/bitcoin/bitcoin/pull/4635,closed,2014-08-05T11:36:12Z,2014-08-08T09:28:31Z,2014-08-08T09:28:31Z,2014-08-08T09:28:31Z,6c23b082033b627f31170166c07ab35fa6be9343,2017-03-25 01:07:38,2017-03-25 02:00:02
24,1,24,19644208,1,5025c20077b5145d79df56b5282550079d85a6d9,https://api.github.com/repos/bitcoin/bitcoin/pulls/4682/commits,1,126646,laanwj,"Don't poll showmyip.com, it doesn't exist anymore","This was bound to happen someday. That leaves us with only one candidate, checkip.dyndns.org.
GetMyExternalIP should be phased out as soon as possible (resurrect #3461 / #3088).

This should also go into 0.9.3.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4682,https://github.com/bitcoin/bitcoin/pull/4682,closed,2014-08-12T06:11:55Z,2014-08-13T10:01:16Z,2014-08-13T10:01:16Z,2014-08-13T10:01:16Z,c33b983903c64d88a2aef24da1827b86aadce596,2017-03-25 01:07:39,2017-03-25 02:00:03
25,1,25,19996590,4,cefcee601a41f4e329a23fc102d000989268f93e,https://api.github.com/repos/bitcoin/bitcoin/pulls/4730/commits,1,494411,jgarzik,"UniValue: fix major bug, add unit tests","All numbers were broken, due to lack of an underscore.  No wonder my all-tree conversion to UniValue was failing its tests.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4730,https://github.com/bitcoin/bitcoin/pull/4730,closed,2014-08-19T17:44:00Z,2014-08-24T04:21:36Z,2014-08-21T02:48:09Z,2014-08-21T02:48:09Z,dc271fc025d219c18428a4d36dbc372c8e457908,2017-03-25 01:07:40,2017-03-25 02:00:03
26,1,26,21429414,1,8f8687ffcc64eed12c6129463ee1ede0547119d3,https://api.github.com/repos/bitcoin/bitcoin/pulls/4942/commits,1,126646,laanwj,Write fee estimate and peers files only when initialized,"Fixes #4669 (see discussion there).

Also move the loading of addresses to StartNode() to make it more self-contained.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/4942,https://github.com/bitcoin/bitcoin/pull/4942,closed,2014-09-18T12:21:59Z,2014-10-14T09:35:32Z,2014-10-14T09:35:32Z,2014-10-14T09:35:32Z,94064710b9123dfb3df8cfd6c32efae349aec281,2017-03-25 01:07:40,2017-03-25 02:01:15
27,1,27,23432146,1,ea92176de8c8ec05790ca4bde9f198f2486fe615,https://api.github.com/repos/bitcoin/bitcoin/pulls/5154/commits,1,8286077,21E14,Check pindexBestForkBase for null,"This addresses an edge case where pindexBestForkBase is not previously set. Longer term, the logic further upstream in ActivateBestChainStep needs to be reworked.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5154,https://github.com/bitcoin/bitcoin/pull/5154,closed,2014-10-28T03:17:35Z,2014-11-24T14:30:04Z,2014-11-24T14:30:04Z,2014-11-24T14:30:04Z,730b1ed1a0d2b2b0f278ee808e7e266a50fac94b,2017-03-25 01:07:41,2017-03-25 02:01:15
28,1,28,23470165,1,f286d0b39518f4308b8b2811ab9855cb7213d207,https://api.github.com/repos/bitcoin/bitcoin/pulls/5157/commits,1,548488,sipa,Introduce preferred download peers,"Keep track of whether we have peers that are preferred candidates for downloading blocks from, but if there are none, also use others.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5157,https://github.com/bitcoin/bitcoin/pull/5157,closed,2014-10-28T16:34:40Z,2014-11-03T15:40:37Z,2014-11-03T15:40:37Z,2014-11-03T15:40:37Z,b4ee0bddad94cb580c1b56c592021bb102ed7b1a,2017-03-25 01:07:42,2017-03-25 02:01:16
29,1,29,23480819,2,dc0e20bd696a6e78350afdaf7ff09a15fbb1be18,https://api.github.com/repos/bitcoin/bitcoin/pulls/5158/commits,1,1192483,rdponticelli,Fix IsInitialBlockDownload which was broken by headers first.,,https://api.github.com/repos/bitcoin/bitcoin/pulls/5158,https://github.com/bitcoin/bitcoin/pull/5158,closed,2014-10-28T18:50:26Z,2014-11-26T14:09:23Z,2014-11-26T14:09:23Z,2014-11-26T14:09:23Z,9ec75c5ef4182a38e261beaafdc94325785cc7c5,2017-03-25 01:07:42,2017-03-25 02:01:16
30,1,30,23578750,3,7ea3ad90016128cd60847ca86def8417d082406a,https://api.github.com/repos/bitcoin/bitcoin/pulls/5173/commits,1,649246,TheBlueMatt,Fix -loadblock after partial IBD and init after kill -9,"You can currently kill -9 during IBD and will not be able to restart.
Also, if you let IBD start and then try to -loadblock afterwards it will not connect any of the blocks.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5173,https://github.com/bitcoin/bitcoin/pull/5173,closed,2014-10-30T02:13:26Z,2014-11-05T10:20:05Z,2014-11-05T08:40:24Z,2014-11-05T08:40:24Z,50b43fda08afeeaf22e0ad991a9885ee078a7c78,2017-03-25 01:08:53,2017-03-25 02:02:28
31,1,31,23724775,1,b127938a7cb3337e172926088c343bf92e7c8063,https://api.github.com/repos/bitcoin/bitcoin/pulls/5194/commits,0,8286077,21E14,Reset setBlockIndexCandidates once block index db loaded,"Delete all entries in setBlockIndexCandidates that are worse than our new current block upon completion of the initial LoadBlockIndexDB.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5194,https://github.com/bitcoin/bitcoin/pull/5194,closed,2014-11-01T21:53:34Z,2014-11-26T12:23:55Z,2014-11-26T12:23:55Z,,cca48f69b04462c5c9bfefd34443e0b8401dbd6c,2017-03-25 01:08:54,2017-03-25 02:02:28
32,1,32,24098427,1,325939862a1d968053783124b4d2c8fae83f771e,https://api.github.com/repos/bitcoin/bitcoin/pulls/5243/commits,1,649246,TheBlueMatt,Sleep-wait on genesis block during init with -reindex,"This is an alternative to #5078...instead of throwing when chainActive.Tip() is missing (breaking what has otherwise traditionally been a global assumption) we just wait until at least genesis has been imported (its always first).
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5243,https://github.com/bitcoin/bitcoin/pull/5243,closed,2014-11-08T07:28:19Z,2015-01-26T11:33:15Z,2015-01-26T11:29:24Z,2015-01-26T11:29:24Z,ff09e31a51dcee404c9c037c7c5f50c522e67ea8,2017-03-25 01:08:55,2017-03-25 02:02:29
33,1,33,24331584,5,cea22e128f7c7da00ecbbeb2d3b2e3ba0ba4bb6f,https://api.github.com/repos/bitcoin/bitcoin/pulls/5267/commits,1,649246,TheBlueMatt,Fix coinbase-spend mempool inconsistency after reorgs,"We were previously not removing transactions from mempool during reorg if they spent a coinbase. While this broke the mempool-invariant of safe-to-put-in-next-block it doesnt matter as mining code double-checks anyway (unless you're running with -debug or -regtest during a 100-block reorg, then you will assert-crash). This takes the expensive solution of checking transactions for this case during a reorg-off (these transactions will not be resurrected after the reorg completes, as they should, however), though alternatively we could redefine the mempool invariant to safe-to-put-in-next-block-but-may-include-immature-coinbase-spends (but only do so /during/ a reorg, not before or after, unless someone added an rpc or otherwise forced a reorg to a block, which we should probably add at some point anyway or so, see my mempoolfix2 branch for a maybe-ok proposal to implement that one instead).

Also includes a new block-tester which will crash master (because -regtest implies CTxMemPool::check, as does -debug).
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5267,https://github.com/bitcoin/bitcoin/pull/5267,closed,2014-11-12T22:43:11Z,2014-12-12T00:10:04Z,2014-12-11T14:24:12Z,2014-12-11T14:24:12Z,34318d7fad7922ce56ff47908ff70e2c8a42ee56,2017-03-25 01:08:55,2017-03-25 02:02:29
34,1,34,24353341,1,ba3ef27dcac37c55675a2e8a2602930fb8577397,https://api.github.com/repos/bitcoin/bitcoin/pulls/5270/commits,1,4943644,domob1812,Check block header when accepting headers from peers.,"Actually check block headers received from peers.  If a peer sends headers with invalid PoW, they were accepted and added to the disk block index previously.  This would then lead to a failure in checking the PoW
during the next startup while loading the block index.

This is a better version of https://github.com/bitcoin/bitcoin/pull/5269.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5270,https://github.com/bitcoin/bitcoin/pull/5270,closed,2014-11-13T08:46:14Z,2014-11-20T15:10:28Z,2014-11-20T14:42:14Z,2014-11-20T14:42:14Z,57425a24255c5af439241d59ad5a878b7a3771a7,2017-03-25 01:08:56,2017-03-25 02:03:41
35,1,35,25115375,1,c6f9c55068a65d3a7ad8f9a3b6d50e410433e5fa,https://api.github.com/repos/bitcoin/bitcoin/pulls/5382/commits,0,548488,sipa,Make -printblocktree compatible with headers first,"Alternative: delete -printblocktree. I didn't even know it still existed.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5382,https://github.com/bitcoin/bitcoin/pull/5382,closed,2014-11-26T21:34:46Z,2014-11-27T10:20:03Z,2014-11-27T10:20:03Z,,e3f5a4fef7bc4aeaa8d097a7f045942157353bc2,2017-03-25 01:08:57,2017-03-25 02:03:41
36,1,36,25906045,1,1613af28fd4590cbd99b8969e420590f247e1ab2,https://api.github.com/repos/bitcoin/bitcoin/pulls/5461/commits,1,6848764,paveljanik,signrawtransaction: validate private key.,"Fix issue #5454. Validate private key is inside allowed range.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5461,https://github.com/bitcoin/bitcoin/pull/5461,closed,2014-12-11T15:09:02Z,2014-12-13T21:27:03Z,2014-12-12T10:52:19Z,2014-12-12T10:52:19Z,aa768f1848b00e0fd615016598d3fb1f1da240ed,2017-03-25 01:08:58,2017-03-25 02:03:43
37,1,37,26660931,1,407f01bc4be38ad49f0cc01ffe2e1825eed62177,https://api.github.com/repos/bitcoin/bitcoin/pulls/5565/commits,1,417043,theuni,rpcserver: attempt to fix uncaught exception.,"Addresses #5560.

`asio::ip::address::to_string()` can throw in some cases, which I believe winxp may be hitting.

I've simulated the case locally by adding:

```
            if (bindAddress.is_v6())
            {
                boost::system::error_code ec(boost::asio::error::invalid_argument);
                boost::asio::detail::throw_error(ec);
            }
```

after the to_string() in order to force the error.

Without the change, bitcoind dies with:

```
EXCEPTION: N5boost16exception_detail10clone_implINS0_19error_info_injectorINS_6system12system_errorEEEEE       
Invalid argument       
bitcoin in AppInit()
```

With the change, it continues and logs:

```
ERROR: Binding RPC on address ::1 port 36522 failed: Invalid argument
```

Even if this doesn't fix the crash as intended, I believe it's safe and more correct anyway.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5565,https://github.com/bitcoin/bitcoin/pull/5565,closed,2014-12-29T20:47:31Z,2014-12-30T16:36:44Z,2014-12-30T16:36:44Z,2014-12-30T16:36:44Z,8db17607510eb250f3faf7963affa337eb7039d5,2017-03-25 01:08:58,2017-03-25 02:03:43
38,1,38,27028600,1,cd61fb7e0d4d535e408eba864d2232a5d0cf98bc,https://api.github.com/repos/bitcoin/bitcoin/pulls/5619/commits,1,548488,sipa,Catch UTXO set read errors and shutdown,"This is a minimally invasive patch to shutdown on LevelDB read errors from the chainstate. The block index does not need similar protection, as it's only read at startup.

Should apply cleanly to 0.10 as well.
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5619,https://github.com/bitcoin/bitcoin/pull/5619,closed,2015-01-08T13:40:22Z,2015-01-12T16:14:19Z,2015-01-12T10:26:51Z,2015-01-12T10:26:51Z,13cdce4336818d0f6cefe6b3e61c45762d97d7c6,2017-03-25 01:08:59,2017-03-25 02:04:55
39,1,39,27028960,1,d589371f55723ec7989c72d8a59cbd3bfda90b5b,https://api.github.com/repos/bitcoin/bitcoin/pulls/5620/commits,1,1419649,Diapolo,[Qt] Payment request expiration bug fix (re-done),"- this is based on #4122 (which can be closed)

Currently a payment request is only checked for expiration upon receipt.
It should be checked again immediately before sending coins to prevent
the user from paying to an expired invoice which would then require a
customer service interaction.
- add static verifyExpired() function to PaymentServer to be able to use
  the same validation code in GUI and unit-testing code
- extend unit tests to use that function and also add an unit test which
  overflows, because payment requests allow expires as uint64, whereas we
  use int64_t for verification of expired payment requests
",https://api.github.com/repos/bitcoin/bitcoin/pulls/5620,https://github.com/bitcoin/bitcoin/pull/5620,closed,2015-01-08T13:47:02Z,2015-01-30T15:55:14Z,2015-01-29T11:48:40Z,2015-01-29T11:48:40Z,6715efb9ca5cabeb07ae4ba8390a6e1b7638f66c,2017-03-25 01:09:00,2017-03-25 02:04:56
